"Download","Upload","Time"
307859434,38636121,2021-10-12T10:31:13Z
309147038,38870943,2021-10-12T10:31:43Z
321817303,39456851,2021-10-12T10:32:14Z
322454589,39519237,2021-10-12T10:32:44Z
322906644,39623987,2021-10-12T10:33:14Z
323068917,39640448,2021-10-12T10:33:44Z
323359872,39662886,2021-10-12T10:34:14Z
324195213,39735363,2021-10-12T10:34:45Z
324697100,39802617,2021-10-12T10:35:15Z
324812924,39816957,2021-10-12T10:35:45Z
325329960,39856538,2021-10-12T10:36:15Z
325548636,39876054,2021-10-12T10:36:46Z
325867233,40000656,2021-10-12T10:37:16Z
326266089,40163022,2021-10-12T10:37:46Z
326586263,40199275,2021-10-12T10:38:16Z
326831936,40214742,2021-10-12T10:38:46Z
326913795,40252036,2021-10-12T10:39:16Z
327278865,40270478,2021-10-12T10:39:46Z
327593194,40303399,2021-10-12T10:40:16Z
327685135,40316800,2021-10-12T10:40:46Z
328039550,40360793,2021-10-12T10:41:16Z
328361159,40379720,2021-10-12T10:41:47Z
328511291,40425942,2021-10-12T10:42:17Z
329153057,40451486,2021-10-12T10:42:47Z
329381024,40512598,2021-10-12T10:43:17Z
329533865,40528090,2021-10-12T10:43:47Z
329728037,40543762,2021-10-12T10:44:17Z
330340501,40576706,2021-10-12T10:44:47Z
330653924,40637434,2021-10-12T10:45:17Z
330836515,40656082,2021-10-12T10:45:47Z
331341929,40678832,2021-10-12T10:46:18Z
331666464,40701171,2021-10-12T10:46:48Z
331951331,40772553,2021-10-12T10:47:18Z
332232032,41086414,2021-10-12T10:47:48Z
332573791,41138654,2021-10-12T10:48:18Z
332744534,41164069,2021-10-12T10:48:48Z
332860453,41202300,2021-10-12T10:49:18Z
333283937,41229519,2021-10-12T10:49:49Z
333601838,41269479,2021-10-12T10:50:19Z
333969075,41320946,2021-10-12T10:50:49Z
334245722,41358796,2021-10-12T10:51:19Z
334457608,41389764,2021-10-12T10:51:49Z
334655243,41446841,2021-10-12T10:52:19Z
334979144,41468344,2021-10-12T10:52:49Z
335246660,41538977,2021-10-12T10:53:19Z
335653114,41569913,2021-10-12T10:53:49Z
335855819,42052597,2021-10-12T10:54:19Z
336280129,42085080,2021-10-12T10:54:50Z
336507427,42126892,2021-10-12T10:55:20Z
336648347,42150400,2021-10-12T10:55:50Z
337057866,42187534,2021-10-12T10:56:20Z
337291783,42206045,2021-10-12T10:56:50Z
337603550,42262203,2021-10-12T10:57:20Z
337825426,42279727,2021-10-12T10:57:50Z
338392044,42324095,2021-10-12T10:58:21Z
338777231,42348433,2021-10-12T10:58:51Z
339009020,42394060,2021-10-12T10:59:21Z
339237649,42423026,2021-10-12T10:59:51Z
339621827,42460176,2021-10-12T11:00:21Z
341081202,42523155,2021-10-12T11:00:52Z
341497140,42562603,2021-10-12T11:01:22Z
341919040,42609122,2021-10-12T11:01:52Z
342152625,42648415,2021-10-12T11:02:22Z
342485724,42670567,2021-10-12T11:02:52Z
343059128,42741834,2021-10-12T11:03:22Z
343565941,42769435,2021-10-12T11:03:52Z
343683106,42810582,2021-10-12T11:04:23Z
343884959,42879178,2021-10-12T11:04:53Z
344398327,42966240,2021-10-12T11:05:23Z
344662361,43000714,2021-10-12T11:05:53Z
344893086,43048825,2021-10-12T11:06:23Z
345278975,43096938,2021-10-12T11:06:54Z
353035746,44230015,2021-10-12T11:07:24Z
367317897,44933928,2021-10-12T11:07:54Z
377357954,45162614,2021-10-12T11:08:24Z
384644777,45416992,2021-10-12T11:08:54Z
395135266,45934618,2021-10-12T11:09:25Z
408237661,46116478,2021-10-12T11:09:55Z
418950990,46261449,2021-10-12T11:10:25Z
427816740,46426431,2021-10-12T11:10:55Z
439326275,46598733,2021-10-12T11:11:26Z
450842697,46814960,2021-10-12T11:11:56Z
459278888,46944412,2021-10-12T11:12:26Z
467677899,47084063,2021-10-12T11:12:56Z
475015752,47206022,2021-10-12T11:13:26Z
483605374,47293808,2021-10-12T11:13:57Z
490616470,47405117,2021-10-12T11:14:27Z
498732182,47517293,2021-10-12T11:14:57Z
510663552,47725332,2021-10-12T11:15:27Z
519857524,47917947,2021-10-12T11:15:57Z
528792672,48126153,2021-10-12T11:16:27Z
536868880,48262116,2021-10-12T11:16:58Z
544400912,48399709,2021-10-12T11:17:28Z
554480807,48510033,2021-10-12T11:17:58Z
563643200,48626169,2021-10-12T11:18:29Z
571108224,48748245,2021-10-12T11:18:59Z
578932298,48876225,2021-10-12T11:19:29Z
586634990,48967471,2021-10-12T11:19:59Z
592981518,49061004,2021-10-12T11:20:29Z
599434193,49155458,2021-10-12T11:20:59Z
606330349,49285468,2021-10-12T11:21:29Z
614400845,49399661,2021-10-12T11:22:00Z
621292111,49530039,2021-10-12T11:22:30Z
628787160,49625649,2021-10-12T11:23:00Z
634306140,49749132,2021-10-12T11:23:30Z
644798458,50008178,2021-10-12T11:24:00Z
651620929,50185914,2021-10-12T11:24:30Z
661780047,50357179,2021-10-12T11:25:00Z
672416476,50478401,2021-10-12T11:25:31Z
678619811,50575503,2021-10-12T11:26:01Z
685680280,50691859,2021-10-12T11:26:31Z
688137501,50770570,2021-10-12T11:27:01Z
689013500,50821724,2021-10-12T11:27:31Z
690763305,50898530,2021-10-12T11:28:01Z
691733203,50983869,2021-10-12T11:28:31Z
693626498,51039394,2021-10-12T11:29:02Z
694575905,51087659,2021-10-12T11:29:32Z
695801620,51128290,2021-10-12T11:30:02Z
697880056,51198399,2021-10-12T11:30:32Z
698766932,51231564,2021-10-12T11:31:02Z
699101069,51256363,2021-10-12T11:31:32Z
699766944,51298191,2021-10-12T11:32:02Z
700717966,51369539,2021-10-12T11:32:32Z
708017756,51614302,2021-10-12T11:33:03Z
712398838,51785084,2021-10-12T11:33:33Z
717431690,52023130,2021-10-12T11:34:03Z
728389145,52655620,2021-10-12T11:34:33Z
735310044,52880541,2021-10-12T11:35:04Z
742500388,53134142,2021-10-12T11:35:34Z
748848604,53345088,2021-10-12T11:36:04Z
751863701,53507769,2021-10-12T11:36:34Z
756946865,53833774,2021-10-12T11:37:05Z
760133500,53998882,2021-10-12T11:37:35Z
761858712,54077950,2021-10-12T11:38:06Z
766626242,54292994,2021-10-12T11:38:38Z
770174008,54435196,2021-10-12T11:39:08Z
773578774,54570599,2021-10-12T11:39:39Z
776812115,54719176,2021-10-12T11:40:10Z
779431370,54821458,2021-10-12T11:40:41Z
782490583,54917071,2021-10-12T11:41:12Z
785486530,55007931,2021-10-12T11:41:43Z
789010205,55178804,2021-10-12T11:42:13Z
791464323,55270339,2021-10-12T11:42:43Z
793846993,55359841,2021-10-12T11:43:14Z
796027968,55433319,2021-10-12T11:43:44Z
797716613,55534847,2021-10-12T11:44:15Z
799259445,55623145,2021-10-12T11:44:46Z
800068274,55676843,2021-10-12T11:45:16Z
801035212,55714511,2021-10-12T11:45:47Z
802210707,55788867,2021-10-12T11:46:18Z
803064766,55831382,2021-10-12T11:46:48Z
803961570,55936801,2021-10-12T11:47:18Z
805377175,56036289,2021-10-12T11:47:49Z
806968790,56123928,2021-10-12T11:48:19Z
808267348,56179720,2021-10-12T11:48:54Z
809745369,56258116,2021-10-12T11:49:24Z
811125628,56301521,2021-10-12T11:49:58Z
812698280,56395014,2021-10-12T11:50:29Z
814146681,56452729,2021-10-12T11:50:59Z
816348880,56553971,2021-10-12T11:51:30Z
817797244,56609372,2021-10-12T11:52:00Z
819277273,56704092,2021-10-12T11:52:33Z
820603303,56781512,2021-10-12T11:53:03Z
822312561,56891556,2021-10-12T11:53:33Z
825227518,56971998,2021-10-12T11:54:04Z
826932739,57044680,2021-10-12T11:54:35Z
828413568,57097941,2021-10-12T11:55:24Z
832440782,57225214,2021-10-12T11:55:54Z
834535215,57332829,2021-10-12T11:56:25Z
836184760,57393525,2021-10-12T11:56:55Z
838192516,57505026,2021-10-12T11:57:26Z
839594249,57556815,2021-10-12T11:57:56Z
841610809,57660412,2021-10-12T11:58:27Z
844337354,57744472,2021-10-12T11:58:57Z
847642644,57824058,2021-10-12T11:59:27Z
852026510,57902395,2021-10-12T11:59:58Z
856606857,58009677,2021-10-12T12:00:28Z
860184524,58122112,2021-10-12T12:00:58Z
866086839,58370891,2021-10-12T12:01:29Z
872411713,58571662,2021-10-12T12:01:59Z
877852263,58774009,2021-10-12T12:02:29Z
879156010,58839771,2021-10-12T12:03:00Z
880806335,58931993,2021-10-12T12:03:30Z
882442089,59012088,2021-10-12T12:04:00Z
884035906,59105365,2021-10-12T12:04:30Z
885512474,59167889,2021-10-12T12:05:00Z
887870636,59299927,2021-10-12T12:05:30Z
891425589,59683573,2021-10-12T12:06:01Z
894429907,59977105,2021-10-12T12:06:31Z
898828161,60166782,2021-10-12T12:07:02Z
902371595,60293278,2021-10-12T12:07:32Z
903452516,60352899,2021-10-12T12:08:02Z
904355544,60459790,2021-10-12T12:08:32Z
905679052,60529592,2021-10-12T12:09:02Z
906682247,60610345,2021-10-12T12:09:32Z
908475993,60660072,2021-10-12T12:10:02Z
909709195,60730609,2021-10-12T12:10:33Z
911518953,60802728,2021-10-12T12:11:03Z
916687202,60926751,2021-10-12T12:11:33Z
921890364,61062514,2021-10-12T12:12:03Z
926530156,61201106,2021-10-12T12:12:33Z
930167609,61311794,2021-10-12T12:13:04Z
938048326,61482734,2021-10-12T12:13:34Z
945183312,61593280,2021-10-12T12:14:04Z
952889458,61736206,2021-10-12T12:14:34Z
960152565,61858754,2021-10-12T12:15:05Z
967063258,62038064,2021-10-12T12:15:35Z
973280274,62212572,2021-10-12T12:16:05Z
978965951,62346784,2021-10-12T12:16:35Z
986873388,62518931,2021-10-12T12:17:05Z
993727914,62669478,2021-10-12T12:17:35Z
998648232,62782424,2021-10-12T12:18:05Z
1005972258,62910991,2021-10-12T12:18:36Z
1011009995,63051905,2021-10-12T12:19:06Z
1015808199,63484716,2021-10-12T12:19:37Z
1022203470,63607869,2021-10-12T12:20:07Z
1031291825,63732617,2021-10-12T12:20:37Z
1038532242,63852906,2021-10-12T12:21:07Z
1043784248,63955004,2021-10-12T12:21:37Z
1050286717,64083196,2021-10-12T12:22:08Z
1056659017,64177075,2021-10-12T12:22:38Z
1063293619,64289519,2021-10-12T12:23:08Z
1067189637,64406851,2021-10-12T12:23:38Z
1074189126,64632068,2021-10-12T12:24:08Z
1082009976,64784135,2021-10-12T12:24:38Z
1088494797,64978303,2021-10-12T12:25:09Z
1094517231,65108058,2021-10-12T12:25:39Z
1099188938,65221938,2021-10-12T12:26:09Z
1105270459,65338152,2021-10-12T12:26:39Z
1108933214,65463870,2021-10-12T12:27:09Z
1116034080,65578660,2021-10-12T12:27:40Z
1122710320,65680246,2021-10-12T12:28:10Z
1129163758,65811616,2021-10-12T12:28:40Z
1136371467,65931916,2021-10-12T12:29:10Z
1143408774,66054385,2021-10-12T12:29:40Z
1148943434,66151108,2021-10-12T12:30:10Z
1155303637,66253220,2021-10-12T12:30:40Z
1160951662,66380277,2021-10-12T12:31:10Z
1167493585,66600640,2021-10-12T12:31:40Z
1174344629,66729454,2021-10-12T12:32:11Z
1182541972,66844322,2021-10-12T12:32:41Z
1190501633,67036391,2021-10-12T12:33:11Z
1201980840,67263170,2021-10-12T12:33:42Z
1212247712,67444514,2021-10-12T12:34:12Z
1223081546,67572771,2021-10-12T12:34:42Z
1230986673,67686168,2021-10-12T12:35:12Z
1238267014,67781290,2021-10-12T12:35:42Z
1243664961,67865738,2021-10-12T12:36:12Z
1254049187,68075886,2021-10-12T12:36:43Z
1261912610,68232766,2021-10-12T12:37:13Z
1269406734,68343445,2021-10-12T12:37:43Z
1273185842,68430196,2021-10-12T12:38:13Z
1279044953,68519874,2021-10-12T12:38:44Z
1286359487,68634240,2021-10-12T12:39:14Z
1294991531,68822368,2021-10-12T12:39:44Z
1302624795,69037890,2021-10-12T12:40:15Z
1309769411,69254428,2021-10-12T12:40:45Z
1317818724,69424772,2021-10-12T12:41:16Z
1323327966,69573311,2021-10-12T12:41:46Z
1334320736,69876718,2021-10-12T12:42:17Z
1344790079,70111642,2021-10-12T12:42:47Z
1356215518,70434369,2021-10-12T12:43:17Z
1364882713,70623738,2021-10-12T12:43:48Z
1375702024,70874264,2021-10-12T12:44:18Z
1385480323,71078502,2021-10-12T12:44:49Z
1393249381,71269548,2021-10-12T12:45:19Z
1402983411,71476149,2021-10-12T12:45:49Z
1413979279,71710111,2021-10-12T12:46:19Z
1425460328,71946697,2021-10-12T12:46:50Z
1430696916,72105391,2021-10-12T12:47:20Z
1437160061,72235994,2021-10-12T12:47:50Z
1443244756,72382837,2021-10-12T12:48:20Z
1450387422,72557355,2021-10-12T12:48:51Z
1456947533,72681689,2021-10-12T12:49:21Z
1462060111,72790940,2021-10-12T12:49:51Z
1469545140,72990634,2021-10-12T12:50:22Z
1480196189,73217850,2021-10-12T12:50:52Z
1489628109,73368578,2021-10-12T12:51:22Z
1492905837,73467800,2021-10-12T12:51:53Z
1498404433,73614541,2021-10-12T12:52:23Z
1507421703,73709493,2021-10-12T12:52:53Z
1515681934,73840079,2021-10-12T12:53:23Z
1525434224,73969941,2021-10-12T12:53:53Z
1525707937,74041442,2021-10-12T12:54:24Z
1531301302,74139045,2021-10-12T12:54:54Z
1540170750,74280330,2021-10-12T12:55:25Z
1549091458,74407385,2021-10-12T12:55:55Z
1560222836,74649449,2021-10-12T12:56:25Z
1573392575,74831249,2021-10-12T12:56:56Z
1586537429,74972642,2021-10-12T12:57:26Z
1595593574,75095126,2021-10-12T12:57:56Z
1603324663,75210783,2021-10-12T12:58:26Z
1610858816,75335104,2021-10-12T12:58:56Z
1620896422,75462156,2021-10-12T12:59:26Z
1630216225,75586982,2021-10-12T12:59:56Z
1637028959,75697777,2021-10-12T13:00:27Z
1642646284,75789540,2021-10-12T13:00:57Z
1653851049,75944940,2021-10-12T13:01:27Z
1663531493,76085483,2021-10-12T13:01:58Z
1670620123,76187294,2021-10-12T13:02:28Z
1680541220,76359470,2021-10-12T13:02:58Z
1694578810,76578618,2021-10-12T13:03:29Z
1707489158,76766151,2021-10-12T13:03:59Z
1714194764,76886046,2021-10-12T13:04:29Z
1720124802,76975178,2021-10-12T13:05:00Z
1728212813,77097567,2021-10-12T13:05:31Z
1734720088,77224707,2021-10-12T13:06:01Z
1741297072,77440292,2021-10-12T13:06:31Z
1749682702,77619508,2021-10-12T13:07:02Z
1758057227,77855418,2021-10-12T13:07:32Z
1764526665,77976158,2021-10-12T13:08:02Z
1771065331,78094064,2021-10-12T13:08:32Z
1778361513,78194226,2021-10-12T13:09:02Z
1784258721,78323092,2021-10-12T13:09:33Z
1791749712,78431692,2021-10-12T13:10:03Z
1800593483,78643866,2021-10-12T13:10:33Z
1809049233,78809079,2021-10-12T13:11:03Z
1819294984,79030284,2021-10-12T13:11:33Z
1822294914,79137746,2021-10-12T13:12:03Z
1824210873,79222354,2021-10-12T13:12:34Z
1826015454,79288485,2021-10-12T13:13:04Z
1828793597,79399038,2021-10-12T13:13:34Z
1830013930,79448236,2021-10-12T13:14:04Z
1830824933,79499931,2021-10-12T13:14:34Z
1831595333,79542464,2021-10-12T13:15:04Z
1833023510,79627749,2021-10-12T13:15:34Z
1834229917,79670780,2021-10-12T13:16:04Z
1835214899,79740880,2021-10-12T13:16:34Z
1836338477,79813386,2021-10-12T13:17:04Z
1843859188,79943626,2021-10-12T13:17:34Z
1849416621,80033456,2021-10-12T13:18:05Z
1854841816,80194179,2021-10-12T13:18:35Z
1859420973,80308979,2021-10-12T13:19:05Z
1864249534,80461936,2021-10-12T13:19:35Z
1869640951,80571467,2021-10-12T13:20:05Z
1876649596,80703916,2021-10-12T13:20:36Z
1884112e3,80818785,2021-10-12T13:21:06Z
1891308978,80934571,2021-10-12T13:21:36Z
1897369708,81088312,2021-10-12T13:22:07Z
1904967058,81275608,2021-10-12T13:22:37Z
1913135845,81391441,2021-10-12T13:23:07Z
1921830343,81537095,2021-10-12T13:23:37Z
1923549729,81619428,2021-10-12T13:24:08Z
1923785672,81639326,2021-10-12T13:24:38Z
1923937857,81655516,2021-10-12T13:25:08Z
1924208631,81674183,2021-10-12T13:25:38Z
1924411053,81788263,2021-10-12T13:26:08Z
1924558703,81806335,2021-10-12T13:26:38Z
1924872443,81848666,2021-10-12T13:27:08Z
1925125405,81898082,2021-10-12T13:27:38Z
1925615100,81943297,2021-10-12T13:28:08Z
1925765576,81982650,2021-10-12T13:28:38Z
1925990448,82024561,2021-10-12T13:29:09Z
1926289053,82042175,2021-10-12T13:29:39Z
1926586266,82090760,2021-10-12T13:30:09Z
1930434520,82197774,2021-10-12T13:30:39Z
1930858343,82246269,2021-10-12T13:31:09Z
1932544598,82378671,2021-10-12T13:31:39Z
1932821838,82443135,2021-10-12T13:32:09Z
1932956564,82459041,2021-10-12T13:32:39Z
1933340934,82495178,2021-10-12T13:33:09Z
1933543547,82533800,2021-10-12T13:33:40Z
1934120402,82599492,2021-10-12T13:34:10Z
1939336133,82904683,2021-10-12T13:34:40Z
1941396143,83164316,2021-10-12T13:35:10Z
1941750157,83217101,2021-10-12T13:35:41Z
1942045887,83270614,2021-10-12T13:36:12Z
1942765121,83304930,2021-10-12T13:36:42Z
1943016314,83362222,2021-10-12T13:37:12Z
1943206703,83374888,2021-10-12T13:37:42Z
1943755909,83421459,2021-10-12T13:38:12Z
1944539418,83452657,2021-10-12T13:38:43Z
1945445391,83538891,2021-10-12T13:39:13Z
1946375035,83637648,2021-10-12T13:39:43Z
1946691487,83687238,2021-10-12T13:40:14Z
1947817834,83879913,2021-10-12T13:40:44Z
1948002634,83894010,2021-10-12T13:41:14Z
1948329903,83911686,2021-10-12T13:41:44Z
1948653791,83969419,2021-10-12T13:42:14Z
1950903830,84137951,2021-10-12T13:42:44Z
1952015815,84229731,2021-10-12T13:43:14Z
1953721710,84315663,2021-10-12T13:43:44Z
1955754680,84563330,2021-10-12T13:44:14Z
1959554557,84846979,2021-10-12T13:44:45Z
1960726599,85006428,2021-10-12T13:45:15Z
1961385589,85069305,2021-10-12T13:45:45Z
1961823502,85151303,2021-10-12T13:46:15Z
1962255556,85193270,2021-10-12T13:46:45Z
1962553809,85254139,2021-10-12T13:47:15Z
1964188903,85417331,2021-10-12T13:47:45Z
1976009296,85675720,2021-10-12T13:48:15Z
1985804643,85794374,2021-10-12T13:48:45Z
1988441408,85888544,2021-10-12T13:49:15Z
1995238359,86004863,2021-10-12T13:49:46Z
1998778606,86071899,2021-10-12T13:50:16Z
2000251747,86100253,2021-10-12T13:50:46Z
2005172555,86206896,2021-10-12T13:51:16Z
2007015989,86262188,2021-10-12T13:51:46Z
2008320879,86397742,2021-10-12T13:52:16Z
2013142272,86462872,2021-10-12T13:52:46Z
2015421796,86568905,2021-10-12T13:53:17Z
2020116851,86684153,2021-10-12T13:53:47Z
2024995777,86843927,2021-10-12T13:54:17Z
2033119312,87095648,2021-10-12T13:54:47Z
2036078235,87325337,2021-10-12T13:55:17Z
2039465939,87384542,2021-10-12T13:55:47Z
2045281162,87511618,2021-10-12T13:56:18Z
2048768096,87674606,2021-10-12T13:56:48Z
2051815302,87846814,2021-10-12T13:57:18Z
2054525197,87970732,2021-10-12T13:57:48Z
2061464651,88146467,2021-10-12T13:58:18Z
2062548521,88194589,2021-10-12T13:58:48Z
2066962200,88298618,2021-10-12T13:59:18Z
2072291692,88409707,2021-10-12T13:59:49Z
2075092945,88508888,2021-10-12T14:00:19Z
2081057573,88607633,2021-10-12T14:00:49Z
2082528160,88663193,2021-10-12T14:01:19Z
2088444808,88782382,2021-10-12T14:01:49Z
2090516320,88935119,2021-10-12T14:02:19Z
2090941234,88966046,2021-10-12T14:02:49Z
2095744904,89203917,2021-10-12T14:03:19Z
2104648427,89422813,2021-10-12T14:03:50Z
2104893207,89471567,2021-10-12T14:04:20Z
2108123319,89666874,2021-10-12T14:04:50Z
2118464823,89945866,2021-10-12T14:05:20Z
2128461123,90181983,2021-10-12T14:05:50Z
2129901799,90274707,2021-10-12T14:06:20Z
2130280321,90293092,2021-10-12T14:06:50Z
2133595679,90405900,2021-10-12T14:07:21Z
2133698274,90421404,2021-10-12T14:07:51Z
2134264659,90485022,2021-10-12T14:08:21Z
2134833711,90551067,2021-10-12T14:08:51Z
2134971037,90572082,2021-10-12T14:09:21Z
2135258636,90590929,2021-10-12T14:09:51Z
2135496502,90627061,2021-10-12T14:10:21Z
2135615322,90639011,2021-10-12T14:10:51Z
2135796429,90677065,2021-10-12T14:11:22Z
2135994932,90692297,2021-10-12T14:11:52Z
2136473137,90762859,2021-10-12T14:12:22Z
2136681273,90776041,2021-10-12T14:12:52Z
2136980955,90838170,2021-10-12T14:13:22Z
2137355559,90864518,2021-10-12T14:13:52Z
2137541999,90909693,2021-10-12T14:14:22Z
2137716307,90921753,2021-10-12T14:14:52Z
2138304878,90961440,2021-10-12T14:15:22Z
2138746848,90992275,2021-10-12T14:15:52Z
2138948901,91024916,2021-10-12T14:16:23Z
2139299230,91046414,2021-10-12T14:16:53Z
2139879346,91104727,2021-10-12T14:17:23Z
2140002278,91116304,2021-10-12T14:17:53Z
2140202284,91192442,2021-10-12T14:18:23Z
2140938486,91228104,2021-10-12T14:18:53Z
2141094255,91253371,2021-10-12T14:19:23Z
2141436424,91279311,2021-10-12T14:19:53Z
2141788705,91307505,2021-10-12T14:20:23Z
2142373778,91331236,2021-10-12T14:20:54Z
2142523749,91349543,2021-10-12T14:21:24Z
2142785258,91368940,2021-10-12T14:21:54Z
2142966699,91426139,2021-10-12T14:22:24Z
2144937938,91723313,2021-10-12T14:22:54Z
2145205788,91819537,2021-10-12T14:23:24Z
2145672906,91878540,2021-10-12T14:23:54Z
2146364121,91933950,2021-10-12T14:24:24Z
2147992731,93332679,2021-10-12T14:24:54Z
2149119554,93885683,2021-10-12T14:25:24Z
2149918326,94016830,2021-10-12T14:25:54Z
2150840981,94113400,2021-10-12T14:26:25Z
2151408565,94188389,2021-10-12T14:26:55Z
2151640048,94236026,2021-10-12T14:27:25Z
2152940821,94317388,2021-10-12T14:27:55Z
2153512290,94378521,2021-10-12T14:28:25Z
2154084954,94438464,2021-10-12T14:28:55Z
2154598552,94479370,2021-10-12T14:29:25Z
2154939052,94585233,2021-10-12T14:29:55Z
2156171720,94669801,2021-10-12T14:30:25Z
2156648552,94726769,2021-10-12T14:30:56Z
2156846338,94746560,2021-10-12T14:31:26Z
2157056614,94827526,2021-10-12T14:31:56Z
2157220650,94859912,2021-10-12T14:32:26Z
2157463187,94911577,2021-10-12T14:32:56Z
2157979317,95088745,2021-10-12T14:33:26Z
2158232720,95116696,2021-10-12T14:33:56Z
2158392105,95289937,2021-10-12T14:34:26Z
2158736016,95317121,2021-10-12T14:34:56Z
2158975158,95345873,2021-10-12T14:35:27Z
2159141164,95366689,2021-10-12T14:35:57Z
2159645364,95435965,2021-10-12T14:36:27Z
2159872839,95481621,2021-10-12T14:36:57Z
2160051684,95503810,2021-10-12T14:37:27Z
2160331208,95523773,2021-10-12T14:37:57Z
2160831698,95604966,2021-10-12T14:38:27Z
2161246564,95646121,2021-10-12T14:38:57Z
2161521780,95668561,2021-10-12T14:39:27Z
2161721182,95688398,2021-10-12T14:39:57Z
2162306308,95756269,2021-10-12T14:40:28Z
2162523202,95779704,2021-10-12T14:40:58Z
2162742763,95795914,2021-10-12T14:41:28Z
2162908367,95837796,2021-10-12T14:41:58Z
2163446496,95906899,2021-10-12T14:42:28Z
2163756590,96004031,2021-10-12T14:42:58Z
2164764838,96095651,2021-10-12T14:43:28Z
2165747552,96218250,2021-10-12T14:43:58Z
2166237379,96263958,2021-10-12T14:44:28Z
2166444430,96393891,2021-10-12T14:44:58Z
2166553841,96437410,2021-10-12T14:45:29Z
2166968245,96473646,2021-10-12T14:45:59Z
2168061919,96523936,2021-10-12T14:46:29Z
2168351951,96621383,2021-10-12T14:46:59Z
2169224024,96681173,2021-10-12T14:47:29Z
2169896375,96735717,2021-10-12T14:47:59Z
2170788632,96853100,2021-10-12T14:48:29Z
2171885267,97298147,2021-10-12T14:48:59Z
2173229038,97408988,2021-10-12T14:49:29Z
2173423894,97455682,2021-10-12T14:49:59Z
2173713809,97538792,2021-10-12T14:50:29Z
2174250716,97599631,2021-10-12T14:51:00Z
2174509401,97673900,2021-10-12T14:51:30Z
2175069443,97785774,2021-10-12T14:52:00Z
2176101091,97850349,2021-10-12T14:52:30Z
2176240820,97920706,2021-10-12T14:53:00Z
2177406612,98053511,2021-10-12T14:53:30Z
2177937430,98086875,2021-10-12T14:54:00Z
2178404235,98169024,2021-10-12T14:54:30Z
2178540865,98194452,2021-10-12T14:55:00Z
2178832722,98244627,2021-10-12T14:55:30Z
2179164150,98268901,2021-10-12T14:56:01Z
2179294340,98285262,2021-10-12T14:56:31Z
2179519587,98326361,2021-10-12T14:57:01Z
2179918046,98393889,2021-10-12T14:57:31Z
2180513069,98440303,2021-10-12T14:58:01Z
2180877884,98480809,2021-10-12T14:58:31Z
2181256581,98510211,2021-10-12T14:59:01Z
2181759790,98551105,2021-10-12T14:59:31Z
2181948121,98572555,2021-10-12T15:00:01Z
2182062409,98589482,2021-10-12T15:00:32Z
2182471416,98614727,2021-10-12T15:01:02Z
2182874172,98653478,2021-10-12T15:01:32Z
2183090744,98701593,2021-10-12T15:02:02Z
2183215286,98733901,2021-10-12T15:02:32Z
2183624958,98764228,2021-10-12T15:03:02Z
2184185553,98812356,2021-10-12T15:03:32Z
2184841272,98921129,2021-10-12T15:04:02Z
2186130436,99023769,2021-10-12T15:04:32Z
2186485070,99051193,2021-10-12T15:05:02Z
2186927310,99110340,2021-10-12T15:05:32Z
2187346720,99172803,2021-10-12T15:06:03Z
2187865263,99225014,2021-10-12T15:06:33Z
2188162786,99279684,2021-10-12T15:07:03Z
2188510003,99306183,2021-10-12T15:07:33Z
2188772666,99334377,2021-10-12T15:08:03Z
2189085219,99404938,2021-10-12T15:08:33Z
2189303814,99427027,2021-10-12T15:09:03Z
2189461458,99452368,2021-10-12T15:09:33Z
2189775776,99476384,2021-10-12T15:10:04Z
2189947424,99516232,2021-10-12T15:10:34Z
2190337300,99541160,2021-10-12T15:11:04Z
2190805062,99568109,2021-10-12T15:11:34Z
2191034594,99610411,2021-10-12T15:12:04Z
2191366764,99647886,2021-10-12T15:12:34Z
2191514359,99674274,2021-10-12T15:13:04Z
2192394603,99723706,2021-10-12T15:13:34Z
2192556669,99744681,2021-10-12T15:14:05Z
2193012166,99785695,2021-10-12T15:14:35Z
2193284891,99807225,2021-10-12T15:15:05Z
2193452677,99824703,2021-10-12T15:15:35Z
2193611598,99846446,2021-10-12T15:16:05Z
2194171044,99892653,2021-10-12T15:16:35Z
2194372176,99938798,2021-10-12T15:17:05Z
2194524367,99953447,2021-10-12T15:17:35Z
2194761515,99985978,2021-10-12T15:18:05Z
2195248499,100037115,2021-10-12T15:18:35Z
2196795560,100237038,2021-10-12T15:19:06Z
2198723136,100335725,2021-10-12T15:19:36Z
2199016327,100420121,2021-10-12T15:20:06Z
2199745777,100459797,2021-10-12T15:20:36Z
2201187863,100578322,2021-10-12T15:21:06Z
2202304843,100697133,2021-10-12T15:21:36Z
2202860662,100753760,2021-10-12T15:22:06Z
2203896475,100806701,2021-10-12T15:22:36Z
2204306667,100874710,2021-10-12T15:23:06Z
2204435045,100925414,2021-10-12T15:23:36Z
2205250094,101363667,2021-10-12T15:24:07Z
2206420500,101439260,2021-10-12T15:24:37Z
2206795122,101558560,2021-10-12T15:25:07Z
2207309106,101766626,2021-10-12T15:25:37Z
2208362314,101889781,2021-10-12T15:26:07Z
2209181097,101955881,2021-10-12T15:26:37Z
2209670216,102061526,2021-10-12T15:27:07Z
2211336246,102148138,2021-10-12T15:27:37Z
2212032345,102232328,2021-10-12T15:28:07Z
2213118775,102345665,2021-10-12T15:28:38Z
